time,latitude,longitude,humidity (r),temperature (t),u-component of wind (u),v-component of wind (v)
2024-01-01 01:00:00,37.5,-100.25,-0.5090598290442763,,0.3670856137959229,-0.4919861920921283
2024-01-01 01:00:00,37.5,-100.0,,,0.3231630605802299,-0.5489342021219205
2024-01-01 01:00:00,37.75,-110.0,-0.381175562613364,,,
2024-01-01 01:00:00,37.75,-107.25,-0.4107908539968597,-0.0262226323387865,,0.7399888569974833
2024-01-01 01:00:00,37.75,-106.75,-0.4226369829718157,,,
2024-01-01 01:00:00,37.75,-106.5,-0.4277523554358242,,,
2024-01-01 01:00:00,37.75,-106.0,-0.4352907955009972,0.0255760116421505,1.047387565934604,
2024-01-01 01:00:00,37.75,-105.75,-0.4377138631021617,0.030402934625565,1.0168762342968187,
2024-01-01 01:00:00,37.75,-105.25,,0.0359722417858277,0.9575300810110058,
2024-01-01 01:00:00,37.75,-104.75,,,,0.3975415679009244
2024-01-01 01:00:00,37.75,-104.5,,0.0337441386993528,,
2024-01-01 01:00:00,37.75,-104.25,,0.0315169861688024,0.860631202630015,
2024-01-01 01:00:00,37.75,-104.0,,,,0.2923775891343303
2024-01-01 01:00:00,37.75,-103.75,-0.4377138631021617,,,
2024-01-01 01:00:00,38.0,-109.75,,,,1.0501656077251016
2024-01-01 01:00:00,38.0,-108.75,,,,0.9355103490285864
2024-01-01 01:00:00,38.0,-108.5,,-0.1259188387874738,,0.9036194688546128
2024-01-01 01:00:00,38.0,-105.25,-0.4210216045710393,-0.0046868373186537,1.086616371849462,
2024-01-01 01:00:00,38.0,-104.5,-0.4223677457101362,,,0.3519831676523909
2024-01-01 01:00:00,38.0,-103.75,-0.4210216045710393,-0.0057999383059666,,0.2445412785924956
2024-01-01 01:00:00,38.0,-103.5,-0.4218292937714275,-0.0045005283574982,0.9364068448129994,
2024-01-01 01:00:00,38.0,-103.25,-0.4237139037877208,,,
2024-01-01 01:00:00,38.0,-103.0,,0.0062673691525681,,
2024-01-01 01:00:00,38.0,-102.75,-0.4317907957916025,0.0162928824857834,0.8911426201018156,
2024-01-01 01:00:00,38.0,-101.0,,,0.6255936348052117,-0.3074746808046932
2024-01-01 01:00:00,38.0,-100.25,-0.4597907370051347,0.0770020377007739,0.4693491181425017,
2024-01-01 01:00:00,38.25,-109.75,,,1.5003632781964562,
2024-01-01 01:00:00,38.25,-108.25,-0.3340603517291705,-0.1680626862456574,,
2024-01-01 01:00:00,38.25,-107.5,,,,0.7331551455558303
2024-01-01 01:00:00,38.25,-107.25,-0.3574833216019398,,,
2024-01-01 01:00:00,38.25,-107.0,-0.3639448408512077,-0.1147802244669455,,
2024-01-01 01:00:00,38.25,-106.0,-0.3865601779852145,-0.0720793512371445,,0.5220678619135825
2024-01-01 01:00:00,38.25,-105.75,-0.3908678443103472,,,
2024-01-01 01:00:00,38.25,-104.25,,-0.0488724789021541,,0.3109806074287108
2024-01-01 01:00:00,38.25,-103.5,-0.3997524368069422,,1.0406817834776192,0.2035387183688155
2024-01-01 01:00:00,38.25,-101.5,-0.4374446371328074,,,
2024-01-01 01:00:00,38.25,-101.25,-0.4395984787646175,,,-0.2338219337362309
2024-01-01 01:00:00,38.5,-109.25,-0.2855989432442545,,,0.9829669916563282
2024-01-01 01:00:00,38.5,-108.75,-0.2917912591088183,,1.5456269879035462,
2024-01-01 01:00:00,38.5,-108.5,,,1.5382508417859022,
2024-01-01 01:00:00,38.5,-108.25,,,1.5295331100067824,
2024-01-01 01:00:00,38.5,-107.5,,,1.4949986522308685,
2024-01-01 01:00:00,38.5,-107.25,-0.3238296180934786,,,
2024-01-01 01:00:00,38.5,-106.0,,-0.1298180191888063,1.379994375801057,
2024-01-01 01:00:00,38.5,-105.75,,-0.1207211989935974,,
2024-01-01 01:00:00,38.5,-105.25,-0.367714077822282,,1.2961718805037064,0.4294324480748978
2024-01-01 01:00:00,38.5,-105.0,,-0.1034553011852617,,
2024-01-01 01:00:00,38.5,-104.75,,,,0.3728640962400727
2024-01-01 01:00:00,38.5,-102.75,-0.3835986302145285,,,
2024-01-01 01:00:00,38.5,-101.0,,-0.0349477851676062,,
2024-01-01 01:00:00,38.5,-100.25,-0.3930216802959948,,,
2024-01-01 01:00:00,38.75,-108.75,,,1.58854399562825,0.9104531802962658
2024-01-01 01:00:00,38.75,-108.0,,,1.563732815122445,
2024-01-01 01:00:00,38.75,-107.75,-0.2732143679767525,-0.2629329202668575,,0.7506191503888078
2024-01-01 01:00:00,38.75,-106.75,-0.2977143094808899,,1.5010336418571166,
2024-01-01 01:00:00,38.75,-104.5,-0.3380987695002985,,1.2827603155897365,
2024-01-01 01:00:00,38.75,-104.0,-0.3386372214390072,-0.1591521750116041,,0.2999706558424192
2024-01-01 01:00:00,38.75,-101.75,,,0.9548477680282118,
2024-01-01 01:00:00,38.75,-101.25,-0.3720217441474146,,,
2024-01-01 01:00:00,38.75,-101.0,,-0.1053117369053475,,-0.1992734802144263
2024-01-01 01:00:00,38.75,-100.75,-0.3658294452213385,,,
2024-01-01 01:00:00,38.75,-100.0,-0.3491371866902161,,,
2024-01-01 01:00:00,39.0,-109.75,-0.1921761259838172,-0.3726555906046846,,
2024-01-01 01:00:00,39.0,-108.25,-0.2188299091197648,,1.585526586649142,
2024-01-01 01:00:00,39.0,-107.75,,-0.3251277943914691,,0.7464429394015454
2024-01-01 01:00:00,39.0,-107.0,,,1.5382508417859022,
2024-01-01 01:00:00,39.0,-106.5,-0.2597528436625325,,1.513774843110426,
2024-01-01 01:00:00,39.0,-106.25,-0.2670220521121886,-0.2699879463367469,1.4980161470439926,0.5459860171844998
2024-01-01 01:00:00,39.0,-105.75,,,1.4574462704717526,
2024-01-01 01:00:00,39.0,-104.5,-0.2995988856202077,-0.2220884827571422,,0.3812164793380959
2024-01-01 01:00:00,39.0,-104.25,,,1.3042188194520885,
2024-01-01 01:00:00,39.0,-102.75,-0.3200604093532171,-0.1901555070374076,,
2024-01-01 01:00:00,39.0,-102.25,-0.3292141939421913,,,0.0668635176232151
2024-01-01 01:00:00,39.0,-101.5,,,0.9464652180794224,
2024-01-01 01:00:00,39.0,-100.5,,,,-0.198134520208213
2024-01-01 01:00:00,39.25,-110.0,,,,1.0266271495256531
2024-01-01 01:00:00,39.25,-109.5,,-0.433735462630137,,0.9829669916563282
2024-01-01 01:00:00,39.25,-109.25,,,1.5915619196114514,
2024-01-01 01:00:00,39.25,-105.75,,-0.3182581267268134,,
2024-01-01 01:00:00,39.25,-105.5,,,1.449063720522963,
2024-01-01 01:00:00,39.25,-104.5,-0.2573297929998556,-0.2852110994638386,,0.41424631465872
2024-01-01 01:00:00,39.25,-104.25,-0.2602913181858914,,1.3307068532837143,
2024-01-01 01:00:00,39.25,-103.25,-0.2753682096085627,,1.2358202675609191,
2024-01-01 01:00:00,39.25,-103.0,-0.2802143673955419,,1.2073204560751911,0.2297347742139087
2024-01-01 01:00:00,39.25,-102.75,,,,0.1910101534409061
2024-01-01 01:00:00,39.25,-102.5,-0.2893681519845159,,1.1385862073495994,0.1511465483638766
2024-01-01 01:00:00,39.25,-102.25,-0.292598942663044,-0.2335997149999842,1.0996926690990867,0.1109033045301308
2024-01-01 01:00:00,39.25,-101.75,,,1.0172113302931325,
2024-01-01 01:00:00,39.25,-101.5,-0.2934066262172696,,,-0.001853740944552
2024-01-01 01:00:00,39.25,-101.25,,-0.2374979448453922,0.937412733640051,-0.0348835859843015
2024-01-01 01:00:00,39.25,-101.0,-0.287483575845198,,0.902207483033399,
2024-01-01 01:00:00,39.25,-100.5,,,0.8445373247332512,-0.118027666437875
2024-01-01 01:00:00,39.5,-109.75,-0.0745226327117348,,1.5439506495818205,
2024-01-01 01:00:00,39.5,-109.25,,,1.5476389372256811,
2024-01-01 01:00:00,39.5,-109.0,,-0.4873905423311599,1.5459625989039538,
2024-01-01 01:00:00,39.5,-108.75,-0.1000994668009645,,,0.8850164797176084
2024-01-01 01:00:00,39.5,-108.5,,,1.5359037106334383,
2024-01-01 01:00:00,39.5,-107.5,,-0.4513730278048619,,0.7149317854564169
2024-01-01 01:00:00,39.5,-107.25,-0.1326763003089838,,,0.6830409052824434
2024-01-01 01:00:00,39.5,-106.75,-0.1458685591307115,,,
2024-01-01 01:00:00,39.5,-105.75,,,1.462475285436933,0.5482639469160518
2024-01-01 01:00:00,39.5,-105.0,-0.2013299670344168,-0.3607736415513807,,
2024-01-01 01:00:00,39.5,-104.25,,-0.3410942822513392,,0.4252562662450115
2024-01-01 01:00:00,39.5,-104.0,,,1.3183011771967958,
2024-01-01 01:00:00,39.5,-102.5,,-0.2933801770769654,,
2024-01-01 01:00:00,39.5,-102.0,,-0.2905950482188731,,
2024-01-01 01:00:00,39.5,-101.5,-0.2516759516586508,-0.2957945891245986,,
2024-01-01 01:00:00,39.5,-100.0,,-0.3202999208521328,,-0.0793030262266216
2024-01-01 01:00:00,39.75,-109.75,-0.0045228079087172,,1.4715281990463829,
2024-01-01 01:00:00,39.75,-109.5,-0.0120612253892399,,,
2024-01-01 01:00:00,39.75,-108.0,,-0.5310191581430429,,
2024-01-01 01:00:00,39.75,-107.75,-0.059176532258197,,,0.7528971189968614
2024-01-01 01:00:00,39.75,-107.25,,-0.5144956445115582,1.4641516237586605,
2024-01-01 01:00:00,39.75,-106.5,,,,0.6295097120969763
2024-01-01 01:00:00,39.75,-106.25,-0.1030609919870004,-0.4788497973516465,1.4561046848102783,0.6120457072639988
2024-01-01 01:00:00,39.75,-105.75,,,1.4373284939307205,
2024-01-01 01:00:00,39.75,-104.75,-0.1571762418131213,-0.4160988480113367,,
2024-01-01 01:00:00,39.75,-104.0,-0.1781761836078639,,,0.4282934929282471
2024-01-01 01:00:00,39.75,-103.5,,-0.3728409490099182,1.2690136546794528,0.3629931192386825
2024-01-01 01:00:00,39.75,-103.25,,,1.2418552571871675,
2024-01-01 01:00:00,39.75,-102.25,,-0.3468489478168329,,0.1967049486124101
2024-01-01 01:00:00,39.75,-101.75,-0.2115607006701088,-0.3505618192570099,,
2024-01-01 01:00:00,39.75,-101.25,,-0.3591025642365259,,
2024-01-01 01:00:00,39.75,-100.5,-0.1991761254026066,-0.3698704617465923,0.9337245318302054,0.0345929792542746
2024-01-01 01:00:00,39.75,-100.0,-0.2024068596195092,,0.9152834369469612,
2024-01-01 01:00:00,40.0,-109.25,,-0.6362856223079228,,0.9074159536130302
2024-01-01 01:00:00,40.0,-108.0,,-0.6011968009196287,,0.7847879991708349
2024-01-01 01:00:00,40.0,-105.25,,,1.379994375801057,0.5790158427859985
2024-01-01 01:00:00,40.0,-105.0,,-0.488689952279631,1.367253603717824,
2024-01-01 01:00:00,40.0,-104.5,,-0.4669678482983427,1.3370773680763537,
2024-01-01 01:00:00,40.0,-103.5,,-0.4263097197497857,,
2024-01-01 01:00:00,40.0,-103.25,,-0.4177699253261942,1.2284436922731976,
2024-01-01 01:00:00,40.0,-102.5,,-0.4021741542767888,,
2024-01-01 01:00:00,40.0,-101.0,-0.1617531341076082,-0.4159125390501811,0.979323852537703,0.1336825046543975
2024-01-01 01:00:00,40.0,-100.75,,-0.4173982579598078,,0.1158387930308259
2024-01-01 02:00:00,30.0,-109.75,,0.8787457699221047,,
2024-01-01 02:00:00,30.0,-109.0,,,0.8091815212739372,0.9455933556030436
2024-01-01 02:00:00,30.0,-108.0,-0.7229261978588432,0.9837626425264132,,
2024-01-01 02:00:00,30.0,-107.5,-0.7234521404708957,0.9863416534643676,0.7090148228849965,0.8544391142726959
2024-01-01 02:00:00,30.0,-106.75,,,0.7386462055153795,0.8060714973901832
2024-01-01 02:00:00,30.0,-106.25,,,0.7743970339519972,
2024-01-01 02:00:00,30.0,-105.0,,,0.781482985777536,
2024-01-01 02:00:00,30.0,-104.75,,,,0.5121455472085806
2024-01-01 02:00:00,30.0,-104.5,,,0.7502409796544832,0.4704750260007753
2024-01-01 02:00:00,30.0,-104.0,-0.728185640524167,,,
2024-01-01 02:00:00,30.0,-103.75,,1.013793875964823,,
2024-01-01 02:00:00,30.0,-103.0,,0.9916845642004842,,
2024-01-01 02:00:00,30.0,-102.25,-0.7226632237953504,0.9800761850481762,0.7305942423844175,
2024-01-01 02:00:00,30.0,-101.75,,0.986157707914658,0.7483082974251302,
2024-01-01 02:00:00,30.0,-100.5,-0.7273967293635548,,0.7711764465851644,
2024-01-01 02:00:00,30.0,-100.25,,,0.7776176213188288,
2024-01-01 02:00:00,30.0,-100.0,-0.729237536778138,1.018951897840721,,
2024-01-01 02:00:00,30.25,-109.0,-0.7116183793078513,,,
2024-01-01 02:00:00,30.25,-108.25,-0.7189816034512511,,,
2024-01-01 02:00:00,30.25,-107.75,-0.7216113330563125,,0.8958209281990478,0.8079318599507109
2024-01-01 02:00:00,30.25,-107.25,-0.722137281183298,0.9780508973803684,,
2024-01-01 02:00:00,30.25,-106.75,,,0.9132129245030772,0.7372407495640169
2024-01-01 02:00:00,30.25,-105.75,-0.7247670052734263,,,
2024-01-01 02:00:00,30.25,-105.0,,1.0202423466202095,,0.5013558539192143
2024-01-01 02:00:00,30.25,-103.25,-0.728185640524167,1.0161889413530625,,0.2331018688816222
2024-01-01 02:00:00,30.25,-102.75,-0.7252929478854788,0.99739536603602,,
2024-01-01 02:00:00,30.25,-102.5,,0.990763893141438,,
2024-01-01 02:00:00,30.25,-101.0,,,0.915467995278368,
2024-01-01 02:00:00,30.25,-100.5,-0.7268707812365693,,0.9219091700120324,
2024-01-01 02:00:00,30.5,-109.25,-0.7074108163516994,,1.144788492308638,0.9530345201044372
2024-01-01 02:00:00,30.5,-108.75,,,1.1203100494651874,
2024-01-01 02:00:00,30.5,-108.5,-0.7139851293344869,0.9308853718143336,1.1061389703372442,
2024-01-01 02:00:00,30.5,-108.25,-0.71582593674907,,,0.8142568259651694
2024-01-01 02:00:00,30.5,-108.0,-0.7174037811300266,,1.0816605274937936,0.7867244696865594
2024-01-01 02:00:00,30.5,-107.75,-0.7187186349026913,0.9572320343955184,1.0745749054775082,0.7617966400420693
2024-01-01 02:00:00,30.5,-107.25,-0.7202964737687148,0.966628350398788,,0.7171496530337065
2024-01-01 02:00:00,30.5,-106.5,,0.978234842930078,,
2024-01-01 02:00:00,30.5,-105.25,-0.7284486201025927,,,
2024-01-01 02:00:00,30.5,-105.0,-0.7297634793901904,,1.10485024067663,0.4269442089052762
2024-01-01 02:00:00,30.5,-104.0,-0.7331821256707971,,1.044299735183014,
2024-01-01 02:00:00,30.5,-103.5,-0.7318672608682664,,,
2024-01-01 02:00:00,30.5,-102.25,,0.9977632571354392,1.0381801244721518,0.0288419080807074
2024-01-01 02:00:00,30.5,-101.25,,,1.0681334009345904,
2024-01-01 02:00:00,30.75,-109.75,,,1.32096566988438,1.0233535008308825
2024-01-01 02:00:00,30.75,-109.25,-0.7066218996761542,,,
2024-01-01 02:00:00,30.75,-108.75,-0.7103035145053205,,,0.8626243476007762
2024-01-01 02:00:00,30.75,-108.5,-0.7118813478564111,0.9189100448731152,,0.8257906547540561
2024-01-01 02:00:00,30.75,-108.25,-0.7134591867224345,,,
2024-01-01 02:00:00,30.75,-107.75,,0.9412023588766492,,
2024-01-01 02:00:00,30.75,-107.25,,,1.248819895537778,
2024-01-01 02:00:00,30.75,-107.0,-0.7187186349026913,,1.2530071538285408,
2024-01-01 02:00:00,30.75,-105.25,,,,0.3785766205968354
2024-01-01 02:00:00,30.75,-105.0,,1.017110555722623,1.2732978436673463,
2024-01-01 02:00:00,30.75,-103.25,-0.7318672608682664,,,
2024-01-01 02:00:00,30.75,-102.75,-0.729237536778138,,,
2024-01-01 02:00:00,30.75,-102.5,,1.014899435884088,,
2024-01-01 02:00:00,30.75,-102.25,,,,0.0120992831902261
2024-01-01 02:00:00,31.0,-109.5,-0.7047810922615709,0.8802192209407889,1.475885651602011,
2024-01-01 02:00:00,31.0,-109.25,-0.7060959625790346,0.8883260314750783,,
2024-01-01 02:00:00,31.0,-108.25,,,1.4295062252363382,
2024-01-01 02:00:00,31.0,-108.0,-0.7124072959833966,,1.4230650505026736,0.7372407495640169
2024-01-01 02:00:00,31.0,-107.75,-0.7134591867224345,0.9292270319354308,1.4185557334752277,0.7015231599573266
2024-01-01 02:00:00,31.0,-107.0,-0.7166148589395483,0.9456245985537194,1.4185557334752277,
2024-01-01 02:00:00,31.0,-106.25,-0.7189816034512511,,,
2024-01-01 02:00:00,31.0,-105.25,,0.986157707914658,1.443678128887417,0.3082576398703903
2024-01-01 02:00:00,31.0,-105.0,,0.9962916927377784,,0.2773768024272607
2024-01-01 02:00:00,31.0,-100.75,,1.0032910567317743,,
2024-01-01 02:00:00,31.25,-108.25,-0.7100405459567608,,,
2024-01-01 02:00:00,31.25,-107.25,-0.7134591867224345,,,0.5947424636493615
2024-01-01 02:00:00,31.25,-107.0,-0.7139851293344869,,,
2024-01-01 02:00:00,31.25,-106.5,,,,0.4634058959127248
2024-01-01 02:00:00,31.25,-104.75,,,1.6101930496487804,0.1973842792749319
2024-01-01 02:00:00,31.25,-104.5,,0.9924212897098262,1.6047173915066568,
2024-01-01 02:00:00,31.25,-104.25,,,1.5944108523142853,
2024-01-01 02:00:00,31.25,-103.0,,1.026138037315964,1.5280626299418625,0.0351668931445469
2024-01-01 02:00:00,31.25,-102.5,-0.728185640524167,1.017110555722623,1.527740736109807,
2024-01-01 02:00:00,31.25,-101.5,,1.003475945591993,,
2024-01-01 02:00:00,31.25,-101.0,,,,-0.2483414743585572
2024-01-01 02:00:00,31.25,-100.5,-0.7260818590460911,,,-0.3186604741343834
2024-01-01 02:00:00,31.25,-100.0,,1.0029231656323605,,
2024-01-01 02:00:00,31.5,-109.75,-0.7005735293054192,,,0.9247580949991407
2024-01-01 02:00:00,31.5,-109.5,,0.8699022338784731,1.7966770962261474,
2024-01-01 02:00:00,31.5,-109.0,-0.7053070403885564,,,
2024-01-01 02:00:00,31.5,-108.75,-0.7066218996761542,,1.7705883596992804,0.7963980311618242
2024-01-01 02:00:00,31.5,-108.5,,,1.7599597617702254,
2024-01-01 02:00:00,31.5,-108.25,-0.7087256811542301,,1.7509416224292147,
2024-01-01 02:00:00,31.5,-107.5,,0.9150405851556772,1.7341934137892965,
2024-01-01 02:00:00,31.5,-107.0,,0.9189100448731152,,
2024-01-01 02:00:00,31.5,-106.75,-0.7116183793078513,,,0.4734514918013328
2024-01-01 02:00:00,31.5,-106.5,,0.9200156047923852,,0.4291765392063134
2024-01-01 02:00:00,31.5,-106.0,,0.9205683847520176,,0.3432311035022506
2024-01-01 02:00:00,31.5,-105.5,-0.7126702700468892,0.9259112954881398,1.7602818205069086,
2024-01-01 02:00:00,31.5,-105.0,-0.7152999996519506,0.9402816878175976,,
2024-01-01 02:00:00,31.5,-104.75,,0.9509675092898414,,
2024-01-01 02:00:00,31.5,-103.25,,1.0078981852690687,1.7148687352559138,0.0102389930173467
2024-01-01 02:00:00,31.5,-102.0,,1.000527156933607,1.7129360530265596,
2024-01-01 02:00:00,31.5,-101.25,,0.9975802548962386,1.7322612262738244,
2024-01-01 02:00:00,31.5,-100.75,-0.7255559219489714,1.0010808802037536,1.7383805071754337,
2024-01-01 02:00:00,31.75,-110.0,-0.6953140866400952,0.8350799263530704,,0.90950373158301
2024-01-01 02:00:00,31.75,-109.75,,,1.953529430363878,0.8815993408910567
2024-01-01 02:00:00,31.75,-108.0,,,,0.6498070809596757
2024-01-01 02:00:00,31.75,-107.75,,0.9006701928262195,1.883960290815369,
2024-01-01 02:00:00,31.75,-107.25,,,,0.528144046124232
2024-01-01 02:00:00,31.75,-107.0,-0.7079367644786849,,,
2024-01-01 02:00:00,31.75,-106.75,,,1.87687433898983,
2024-01-01 02:00:00,31.75,-106.25,,,1.8846042433841088,
2024-01-01 02:00:00,31.75,-105.5,,0.9004862472765153,,
2024-01-01 02:00:00,31.75,-104.75,,0.922411613491139,,0.1412034920517539
2024-01-01 02:00:00,31.75,-103.75,,0.9682848036566674,,0.0243772093798711
2024-01-01 02:00:00,31.75,-103.5,-0.7213483589928198,,,
2024-01-01 02:00:00,31.75,-103.25,-0.7224002552467906,,1.883960290815369,-0.0280830051173004
2024-01-01 02:00:00,31.75,-101.75,,0.986894433424,,-0.2189488698157063
2024-01-01 02:00:00,31.75,-100.75,,0.996843529386902,1.8974874173745733,
2024-01-01 02:00:00,31.75,-100.5,,1.003108054492579,,-0.3640515775928856
2024-01-01 02:00:00,32.0,-109.75,,,,0.8417890869968736
2024-01-01 02:00:00,32.0,-109.5,,,,0.8131406274782337
2024-01-01 02:00:00,32.0,-109.0,,0.8592164124062346,2.0630364917351414,0.7506348456665257
2024-01-01 02:00:00,32.0,-108.5,-0.702677310783495,0.8750602557543765,,0.6810599718655296
2024-01-01 02:00:00,32.0,-108.0,-0.7039921811009587,,,
2024-01-01 02:00:00,32.0,-107.75,,0.8826133430185192,2.015046606781425,
2024-01-01 02:00:00,32.0,-104.5,,,2.0726985836448923,0.0980447379436699
2024-01-01 02:00:00,32.0,-103.25,,0.9590743198241308,,
2024-01-01 02:00:00,32.0,-101.5,-0.7202964737687148,0.9721552066846142,,
2024-01-01 02:00:00,32.0,-100.5,,0.9988697603652184,2.0214882762289714,-0.4034897494502729
2024-01-01 02:00:00,32.0,-100.0,-0.7276597034270476,1.0206102377196238,,-0.4589264297480019
2024-01-01 02:00:00,32.25,-109.0,-0.6950511125766025,,,0.7056158242448197
2024-01-01 02:00:00,32.25,-108.25,,,2.136148442291792,
2024-01-01 02:00:00,32.25,-107.5,-0.6989957069841947,,,0.4987514511060718
2024-01-01 02:00:00,32.25,-107.25,-0.6989957069841947,0.8553469526887968,2.121010692239918,0.4667544342253879
2024-01-01 02:00:00,32.25,-106.75,,,2.1245536681526884,
2024-01-01 02:00:00,32.25,-106.0,,,,0.3056532275325572
2024-01-01 02:00:00,32.25,-105.75,-0.6979438107302237,,,
2024-01-01 02:00:00,32.25,-105.0,-0.7000475866933666,0.8606908067354276,2.1780190463439,
2024-01-01 02:00:00,32.25,-104.25,,0.8909050424130274,2.182849927394148,
2024-01-01 02:00:00,32.25,-104.0,,0.9038019837238064,2.1760863641145467,
2024-01-01 02:00:00,32.25,-103.25,,0.9362282825504554,,-0.0704976418227761
2024-01-01 02:00:00,32.25,-103.0,,0.943230476475989,2.132283572546968,
2024-01-01 02:00:00,32.25,-101.5,-0.7163518848760556,,,-0.3231251728352197
2024-01-01 02:00:00,32.25,-101.0,,0.9662595159888596,2.113924740414379,
2024-01-01 02:00:00,32.25,-100.75,,,2.10973781193287,
2024-01-01 02:00:00,32.25,-100.5,-0.7218743071198052,,2.100720002401112,-0.4473926200084963
2024-01-01 02:00:00,32.25,-100.0,-0.7258188960124643,,2.0656131265332345,
2024-01-01 02:00:00,32.5,-110.0,-0.6758541217552255,0.7451711148980705,2.2746424390108166,0.8135126618915771
2024-01-01 02:00:00,32.5,-109.75,,0.7621214614759916,,
2024-01-01 02:00:00,32.5,-109.25,-0.6858470755036866,,2.2520970082059737,
2024-01-01 02:00:00,32.5,-109.0,-0.6879508569817625,0.8024696819767116,,
2024-01-01 02:00:00,32.5,-107.5,,,,0.4689867931004965
2024-01-01 02:00:00,32.5,-107.0,,,2.2015303235495383,
2024-01-01 02:00:00,32.5,-106.5,,,,0.3569972625921744
2024-01-01 02:00:00,32.5,-105.25,-0.6932103051620193,0.8286323990081924,2.244367103811695,
2024-01-01 02:00:00,32.5,-104.25,,0.8671383340803056,,
2024-01-01 02:00:00,32.5,-103.75,,,2.2347050119019443,-0.0105962675865559
2024-01-01 02:00:00,32.5,-103.5,,,2.220855496796803,
2024-01-01 02:00:00,32.5,-103.25,-0.7092516237662826,,,-0.0846358543754243
2024-01-01 02:00:00,32.5,-101.5,,,2.1532187096683937,-0.3480530691525437
2024-01-01 02:00:00,32.75,-110.0,,,2.29525551739556,0.7941656341879532
2024-01-01 02:00:00,32.75,-109.0,-0.6782208717818611,,,0.6245071216549367
2024-01-01 02:00:00,32.75,-108.5,,0.7709649975196232,,0.553444005428971
2024-01-01 02:00:00,32.75,-106.0,-0.6845322107011559,,,
2024-01-01 02:00:00,32.75,-105.5,,0.7956533202219109,,0.2230563015670859
2024-01-01 02:00:00,32.75,-104.5,-0.6924213884864742,,,
2024-01-01 02:00:00,32.75,-103.5,,0.8816936152699819,,
2024-01-01 02:00:00,32.75,-102.5,,,2.1654574363762373,-0.2163444670025638
2024-01-01 02:00:00,32.75,-102.0,-0.7045181237130113,,,
2024-01-01 02:00:00,32.75,-101.0,-0.7074108163516994,0.9218578902209924,2.115535363907049,
2024-01-01 02:00:00,32.75,-100.75,,,,-0.4842263890527409
2024-01-01 02:00:00,32.75,-100.5,-0.7116183793078513,,,
2024-01-01 02:00:00,33.0,-109.75,-0.6587609068969912,0.6799496828348441,2.2553180902866874,
2024-01-01 02:00:00,33.0,-107.0,-0.6726984495381115,,,
2024-01-01 02:00:00,33.0,-105.5,,,2.247588185892409,0.2126386712651345
2024-01-01 02:00:00,33.0,-105.25,-0.6782208717818611,,,
2024-01-01 02:00:00,33.0,-105.0,-0.680324653259937,0.7794396991533266,,
2024-01-01 02:00:00,33.0,-104.5,-0.685321127376701,0.8044977995760514,,
2024-01-01 02:00:00,33.0,-104.25,,0.8183144686353678,2.236959258154099,0.0452124699837738
2024-01-01 02:00:00,33.0,-104.0,-0.6908435496204507,0.8319481354554835,,
2024-01-01 02:00:00,33.0,-103.25,-0.6961030033156406,0.8595843035056485,,
2024-01-01 02:00:00,33.0,-102.75,,0.8660327741610353,2.1171458224950928,-0.1921606776106886
2024-01-01 02:00:00,33.0,-101.25,,0.8811417786208584,2.037592037586268,
2024-01-01 02:00:00,33.25,-109.75,,0.6292844752718137,,
2024-01-01 02:00:00,33.25,-109.0,,0.6478922184181233,,0.58506895932224
2024-01-01 02:00:00,33.25,-108.75,-0.6503457809846876,0.6524984036449031,,
2024-01-01 02:00:00,33.25,-108.25,,0.6624474996077996,,
2024-01-01 02:00:00,33.25,-106.5,-0.6619165791141052,0.7029787223477203,,
2024-01-01 02:00:00,33.25,-106.25,-0.6627054957896503,,,0.2803532682278182
2024-01-01 02:00:00,33.25,-105.5,,,2.172221329465093,0.1996166381500407
2024-01-01 02:00:00,33.25,-104.0,,,2.117790104873086,
2024-01-01 02:00:00,33.25,-103.75,-0.6845322107011559,,,-0.0526388470194309
2024-01-01 02:00:00,33.25,-103.5,-0.6858470755036866,,2.068511655163382,-0.0920770188768181
2024-01-01 02:00:00,33.25,-103.25,,0.8205246451633886,2.0430676957283915,-0.1300269587863956
2024-01-01 02:00:00,33.25,-103.0,-0.6868989662427246,0.823104599411852,,-0.1653724892155471
2024-01-01 02:00:00,33.25,-102.25,-0.6866359921792319,,,
2024-01-01 02:00:00,33.25,-101.25,,0.8435555712972881,,
2024-01-01 02:00:00,33.25,-100.25,,0.8804031664904931,1.7989313424783024,-0.5999364922870695
2024-01-01 02:00:00,33.5,-110.0,,0.5675617818950766,,
2024-01-01 02:00:00,33.5,-108.0,,0.6110436799144039,,
2024-01-01 02:00:00,33.5,-107.5,,0.6274412465326925,,0.4113177444029682
2024-01-01 02:00:00,33.5,-107.25,,0.6344424971477118,,0.3808089889966346
2024-01-01 02:00:00,33.5,-107.0,,0.6410758566633226,2.033083050368075,0.3506722680036445
2024-01-01 02:00:00,33.5,-106.25,-0.6492938957605825,,,0.26621505567517
2024-01-01 02:00:00,33.5,-104.75,,0.7245361974629302,2.020199876377611,0.0865109282041642
2024-01-01 02:00:00,33.5,-103.75,-0.6734873662136568,,1.9293733760663647,-0.0686373506974276
2024-01-01 02:00:00,33.5,-103.5,-0.6742762884041349,,,
2024-01-01 02:00:00,33.5,-102.75,-0.6748022310161874,0.7733591195973536,1.8256640315739088,
